"","OneProt-5","Text","Pocket","Pocket+Text","SG","SG+Text","SG+Pocket","OneProt-4","ST","ST+Text","ST+pocket","ST+Pocket+Text","ST+SG","ST+SG+Text","SG+ST+Pocket","ESM2"
"OneProt-5",0.526635632675948,0.999937051490021,0.00027065922577058,0.987974209833732,0.000674174719677607,0.999789016591608,0.000363350556730687,0.989387931853595,0.000667395415506493,0.999991298412492,0.000481940964336883,0.712072549592489,0.000263476098549927,0.999631570889437,0.000465264192654647,0.884203903880101
"Text",8.80674258178957e-05,0.512623659917203,1.14317589357403e-05,2.79166755535392e-05,4.90895699140338e-05,4.25055633648956e-05,1.80781248809073e-05,1.20067855789841e-07,4.88108332226035e-05,5.77754525060679e-08,2.89550865349547e-05,1.65917635034634e-07,1.12345611268444e-05,1.72212137993775e-05,2.83581262562591e-05,1.70737249484463e-05
"Pocket",0.999807726852693,0.999991248177437,0.51331958768215,0.999934134161125,0.0479182696601021,0.999996333790539,0.99214267417091,0.999999453714214,0.999888892761923,0.999999797708929,0.999931368194529,0.999999284775408,0.999971364681398,0.999986968640041,0.999932959167119,0.99995819680701
"Pocket+Text",0.0158227006688038,0.999979274608287,8.95757738254577e-05,0.51856086706538,0.000282559347620384,0.9989705009683,0.000128939543834946,0.622885132813135,0.000280314176984796,0.999998732662511,0.000185606859583195,0.00343595390002554,8.7555748408726e-05,0.999033343158537,0.000180385826026338,0.0117257024163393
"SG",0.999553204006629,0.999964166162061,0.959824339389915,0.999803654355314,0.521582845329082,0.999973379440422,0.997537796026251,0.999992503179468,0.99970481087115,0.999997305837449,0.999791873174941,0.99999106678167,0.999891021456941,0.999939979411701,0.999798664942951,0.999859609560184
"SG+Text",0.000264960378416937,0.99996414486233,4.52434920357547e-06,0.00122359356500461,3.37135514643935e-05,0.506367518474206,8.49325433956012e-06,4.32131069346134e-05,3.36163032299276e-05,0.0810981175582601,1.64407967083269e-05,1.59147502785531e-07,4.47834419816909e-06,0.395746701695329,1.62583435023754e-05,3.49167827158251e-05
"SG+Pocket",0.999746710091083,0.999986344677578,0.00952802380199647,0.999906672346228,0.00323783937271268,0.999993170490301,0.515224485176494,0.999998747540604,0.999847836126621,0.999999543461213,0.99990229386137,0.999998410643142,0.999956365671686,0.999978951934394,0.999904813965679,0.999938636145019
"OneProt-4",0.0118008161204907,0.999999896372937,6.37139955363122e-07,0.39039802007164,8.86852146943167e-06,0.999960579998502,1.46709610393912e-06,0.503148295506928,8.8582198277784e-06,0.999999996880166,3.51286351215299e-06,0.000587800273704468,6.34196605170925e-07,0.999904293050403,3.49645565704532e-06,0.00803298221397968
"ST",0.999558004953453,0.999964377180013,0.000153482591604028,0.99980529776575,0.00043380330598646,0.999973458282142,0.000213818675210712,0.999992512032505,0.521718881863895,0.999997309701473,0.00115206418233885,0.999991079016993,0.999891724333867,0.999940291628463,0.997327032533602,0.999860646120282
"ST+Text",1.05317488610696e-05,0.99999995057293,2.38772732422006e-07,1.51242149441915e-06,3.24102645396954e-06,0.922261686544341,5.41951170732733e-07,3.4306258341522e-09,3.23645437078049e-06,0.503518220532021,1.28521325074699e-06,3.45671319208661e-11,2.37488623154876e-07,0.966179157065934,1.27803800939195e-06,5.33065122047829e-07
"ST+pocket",0.99967200523822,0.999978477691246,9.3193437497152e-05,0.999868234977239,0.000298627100831852,0.999986894822937,0.000134734549475121,0.999997015274317,0.999168725695099,0.999998924187318,0.517992519148941,0.999996331365307,0.999932959167119,0.999965458768478,0.999841179176283,0.999909709951252
"ST+Pocket+Text",0.30278228192315,0.999999857854392,8.40745841393308e-07,0.996928189993892,1.06660438470755e-05,0.99999985935471,1.87717418164579e-06,0.999445466405662,1.06516913775066e-05,0.999999999969077,4.35569284917869e-06,0.503499906140064,8.36320742233903e-07,0.999998852700551,4.33226616545736e-06,0.609544326225786
"ST+SG",0.999813081489114,0.999991403201678,3.78185299397183e-05,0.99993567674489,0.000150664369944844,0.99999637179532,5.83838713581558e-05,0.999999456268489,0.000149733314880357,0.999999798810075,9.11132512801773e-05,0.999999288588908,0.513445794928585,0.999987181414764,8.90675697178355e-05,0.9999590901206
"ST+SG+Text",0.00049190547979586,0.999986357157244,1.68440182610623e-05,0.00121408616661846,8.07179906048384e-05,0.619833846239062,2.75189227076852e-05,0.000106675536762392,8.03130951901848e-05,0.0360050005552458,4.57719950549682e-05,1.32329172810757e-06,1.65761789838037e-05,0.510717390010402,4.49236319210565e-05,8.10707595244331e-05
"SG+ST+Pocket",0.999684037119754,0.999978935939081,9.11132512801773e-05,0.999872115466792,0.000289369932241401,0.999987043707541,0.000131400472251961,0.999997029421459,0.00359750930355795,0.999998930282523,0.000222733922326787,0.999996351409875,0.999934522377215,0.999966119909948,0.518310773751549,0.999912086921704
"ESM2",0.136412838630513,0.999987125302023,5.60151715790374e-05,0.990611417064589,0.000198007026755079,0.999971519166304,8.34210445908645e-05,0.992655275078585,0.000196612099820113,0.999999551046272,0.000124912714738131,0.403861273046565,5.48583466643268e-05,0.999937104835179,0.000121757806709592,0.51581756269726
