"","OneProt-5","Text","Pocket","Pocket+Text","SG","SG+Text","SG+Pocket","OneProt-4","ST","ST+Text","ST+pocket","ST+Pocket+Text","ST+SG","ST+SG+Text","SG+ST+Pocket","ESM2"
"OneProt-5",0.522142963252533,0.99980529776575,0.00109091995326766,0.394378332474136,0.000209420765824859,0.994217851806269,0.000667395415506493,0.0353497318967296,0.00110349293356296,0.987185463209128,0.00109091995326766,0.000653970872056492,0.000667395415506493,0.0140253149114962,0.000296293812284136,0.00043380330598646
"Text",0.000280314176984796,0.518310773751549,0.000820672850910627,0.000348433453853906,0.000131400472251961,0.622405555288661,0.000477734741705324,0.000173233798201435,0.000828720208364264,0.217456400040374,0.000820672850910627,0.000469396414244644,0.000477734741705324,0.000461156520855032,0.000193639281550873,0.000296293812284136
"Pocket",0.999300094550724,0.999457044417712,0.532715885435353,0.999246716281979,0.0193704923358084,0.999416261453572,0.845056986449018,0.999701240191177,0.998499148326408,0.998524436996667,0.998524436996667,0.998993965083233,0.998964654657048,0.999022747964983,0.999416261453572,0.999237571582805
"Pocket+Text",0.646205352524482,0.999756392858946,0.00116770899573003,0.521318268897617,0.00021828157056582,0.998097267641958,0.000708745536398896,0.107133114663552,0.00118082340084609,0.993281617786566,0.00116770899573003,0.000694781958201405,0.000708745536398896,0.0229620675881608,0.000310484960132386,0.000457423955131802
"SG",0.999851115156214,0.999904813965679,0.985211642707281,0.999844505341938,0.515224485176494,0.999900371787779,0.99881061423656,0.999968251999109,0.999538602714958,0.999542621612544,0.999542621612544,0.999744676518771,0.999740575109079,0.999748732283146,0.999900371787779,0.999843383503348
"SG+Text",0.00759020396283826,0.411877611745694,0.000878066267043665,0.0025758567389667,0.000137275071586527,0.517764426877962,0.00050770075881884,0.000578227475065265,0.000886468433048413,0.185792427478916,0.000878066267043665,0.000499014263418854,0.00050770075881884,0.000848181175657237,0.000203319637376512,0.000312895039821126
"SG+Pocket",0.999558004953453,0.999675042344336,0.192042200441375,0.999528671093998,0.00163926597247231,0.999653370726575,0.525900071290706,0.999843668214746,0.998949800883173,0.998964654657048,0.998964654657048,0.999332893662046,0.999316255631461,0.999349264750204,0.999653370726575,0.999523658154312
"OneProt-4",0.970351563030022,0.99986856285635,0.000420871917519798,0.906505604890383,4.18901401092941e-05,0.99955123864781,0.000215967145593724,0.511688912641348,0.000423509126796876,0.997956979087599,0.000420871917519798,0.000288118393016055,0.000215967145593724,0.333456923381502,6.89252189114328e-05,0.000370553439121677
"ST",0.999291374645117,0.999451337919136,0.00249906238254123,0.999237571582805,0.000676627147093971,0.999410274852012,0.00168066973738251,0.999699267796863,0.532246162773191,0.998499148326408,0.992307719929228,0.998979375960937,0.998949800883173,0.999008422317996,0.997697873065762,0.999228355463929
"ST+Text",0.0178422210701063,0.816189214411514,0.00246101783766158,0.00959358922340644,0.000671087589870757,0.844384669569655,0.00165889021489381,0.00274066145524205,0.00249906238254123,0.532715885435353,0.00246101783766158,0.00161583661040078,0.00165889021489381,0.00248508133666607,0.000878066267043665,0.00118082340084609
"ST+pocket",0.999300094550724,0.999457044417712,0.00246101783766158,0.999246716281979,0.000671087589870757,0.999416261453572,0.00165889021489381,0.999701240191177,0.0118594872039849,0.998524436996667,0.532715885435353,0.998993965083233,0.998964654657048,0.999022747964983,0.870054636335863,0.999237571582805
"ST+Pocket+Text",0.999567502046256,0.999681058227895,0.00161583661040078,0.999538590308741,0.000366114935136236,0.999659661058821,0.00103438931083437,0.999790296534913,0.00163727921693415,0.998993965083233,0.00161583661040078,0.526383526693707,0.00103438931083437,0.9993653703734,0.000499014263418854,0.777122262829294
"ST+SG",0.999558004953453,0.999675042344336,0.00165889021489381,0.999528671093998,0.00037168681318492,0.999653370726575,0.00105828080128529,0.999843668214746,0.00168066973738251,0.998964654657048,0.00165889021489381,0.999332893662046,0.525900071290706,0.999349264750204,0.000606920597056648,0.999523658154312
"ST+SG+Text",0.989702054285539,0.999686996721592,0.00157345600462511,0.982721300991825,0.00036060050844948,0.999413177432255,0.0010108390316258,0.697235126403879,0.00159456225528554,0.998426543995375,0.00157345600462511,0.00098762876260464,0.0010108390316258,0.526895106516349,0.000490427817217487,0.00123130105378586
"SG+ST+Pocket",0.999793586123653,0.999862254898961,0.000878066267043665,0.999783157013825,0.000137275071586527,0.999855032373686,0.00050770075881884,0.999948464367201,0.00330949524018598,0.999416261453572,0.15671408679413,0.999659661058821,0.99958365464768,0.99966587241269,0.517764426877962,0.999781383288902
"ESM2",0.99970481087115,0.999793586123653,0.00118082340084609,0.99968774128534,0.000219783727089122,0.999781383288902,0.000715795241300679,0.999721222097281,0.00119402851212126,0.999237571582805,0.00118082340084609,0.259398450726318,0.000715795241300679,0.999167738418391,0.000312895039821126,0.521189577995396
